amount,transaction_time,location_id,device_score,account_age_days,is_foreign_transaction,is_high_risk_country,browser_id,num_prev_transactions,avg_transaction_amount,label
76.74031704815741,8.925132110126189,1073,0.4095278463673906,414,0,1,6,22,34.86573405217867,0
4.585084962654392,5.017710847208379,1077,0.5347321557166882,1046,0,0,8,21,32.337273904884555,0
6.6822335877872945,22.459506203585434,1080,0.5715954236334702,1061,0,0,1,21,51.96977777540208,0
24.84914359997577,3.8534970673962308,1038,0.5810516008322645,1194,0,0,3,25,35.146210587018736,0
49.23337787025664,16.672128087460788,1055,0.43043521485265274,467,0,0,6,22,66.73627962282067,0
18.84368537468083,19.07104298464276,1044,0.431541592693127,40,0,0,8,20,89.77710717166501,0
23.442539416273327,2.4360925992848514,1038,0.5833497336084591,936,0,0,2,16,72.32949575266728,0
98.30878941448613,20.67547547123055,1011,0.47026954441919483,1497,0,0,5,16,82.46378498658046,0
84.96784685432385,9.287065908425696,1000,0.31874566745900235,1718,0,0,5,25,74.46526321364647,0
40.67187450946719,21.67144136681896,1081,0.4660900121036474,573,0,0,6,16,40.58626036972855,0
100.62644165710381,16.43211905798068,1048,0.4756325172829344,361,0,0,3,20,73.7228131573648,0
84.47819978857027,22.917789814440084,1058,0.3741895423113233,1204,0,0,2,28,52.10524546440307,0
61.944417953676115,3.524925019996977,1029,0.451330442040336,51,0,0,9,18,15.016646412608047,0
38.80195262176058,6.471267965200224,1041,0.5204503219067489,756,0,0,9,30,91.3365701844429,0
35.31288058907985,21.8657701657555,1071,0.6145953341228468,1923,0,1,3,19,100.90251878273726,0
24.47347732883304,18.04094304430356,1062,0.5286022852390546,1684,0,0,1,22,33.59139535155218,0
19.54717424516394,2.152783128198111,1006,0.34221250824537364,397,0,0,5,19,58.52645317865695,0
73.80466161656639,1.672985915255068,1058,0.43454409528841437,1268,0,0,3,22,61.75837091823896,0
110.0728240293439,18.88510074770311,1046,0.49652605235078584,663,0,0,9,15,22.228967123422464,0
50.42325068759374,19.62930581108998,1053,0.40936060859943657,1652,0,0,8,21,40.99179630502029,0
70.96485260607605,22.22945880493992,1060,0.464194502976411,1313,1,0,4,17,44.009170105623305,0
50.39130123130857,12.75521990297791,1073,0.6089222233389616,1324,0,0,8,17,71.25778243055846,0
5.226131899820217,9.20436226824732,1052,0.44100060778825395,1385,0,0,8,17,47.422212354148975,0
64.17891037530217,14.36936018536153,1042,0.3755039948870818,560,0,0,8,26,65.25866363267268,0
15.709852618085492,13.27057795654205,1023,0.5155151725982101,934,0,0,9,19,70.06623307882667,0
23.774021899575505,15.54650372193611,1085,0.6157505179130496,841,0,0,2,10,39.7833005505655,0
61.79921150015971,9.07171478903908,1036,0.8143261448148398,1352,0,0,3,20,94.80667228348992,0
-12.05127146293097,22.07746033965515,1053,0.4585307547969515,289,0,0,2,17,74.40840987792643,0
28.904707246223378,23.013710516284924,1087,0.5834452203668552,1673,0,0,1,22,29.967894126783257,0
-14.600287596137335,4.783772614813771,1021,0.6873861548770752,901,0,0,7,23,69.16524446089194,0
28.858146931673485,10.383842584577204,1065,0.7325892747739673,451,0,0,6,21,107.07277131640848,0
32.25815810485858,5.862967068891949,1042,0.7406846731039942,429,0,0,4,12,74.97932496109306,0
105.69942309685865,15.56217436251789,1044,0.5150984370359565,564,0,0,6,19,51.155857331930655,0
41.88885802592627,13.960574033944326,1037,0.3586322312100075,1575,0,0,7,24,60.33939355113974,0
79.27140133007751,2.7536630702619522,1038,0.6921889449440085,274,0,0,1,20,46.23235223585257,0
34.4181088452162,23.512601914459882,1094,0.43453717919620505,915,0,0,6,20,105.31756593757615,0
44.0541297086084,6.615248880388669,1014,0.5046950930342072,940,1,0,4,15,48.31195975951995,0
37.86807730448116,13.791409694924138,1087,0.602958823264215,1654,0,0,9,17,50.744130247002396,0
29.05400976166851,8.85635278430269,1069,0.3590642518821062,324,0,0,6,22,51.024752978789266,0
62.50619187770121,1.2839569941284399,1004,0.23471830318656078,754,0,0,4,20,96.18208778447762,0
44.44137023366875,12.473819674494415,1075,0.3704388481009685,1053,0,0,9,22,49.95568705009127,0
65.16673559645022,12.851993170136968,1079,0.6674583256989755,1606,0,0,3,21,63.875985300534076,0
64.73622996235989,15.447210914870894,1057,0.5662319591243876,447,0,0,8,21,101.54887919146073,0
58.11370477339516,15.79081987486594,1040,0.5340500744017079,117,0,0,9,17,94.84067238821089,0
41.45489186773396,2.3830403111232874,1078,0.35214093271374663,1504,0,0,6,19,68.82230449315004,0
58.914800714246645,16.840198007634392,1012,0.6548884823450688,1901,0,0,7,20,77.37166299465822,0
61.52627664948387,19.879829906225897,1026,0.4643245225095573,1718,1,0,4,14,52.17261902713874,0
58.88360831193728,1.3089518562036169,1034,0.5041800471911222,1382,0,0,8,19,27.39230904385557,0
58.0415128276926,6.888004297895278,1004,0.5087785900237649,704,0,0,9,20,55.681787262490275,0
28.495330381915853,16.297658375447245,1009,0.4949708244077662,573,0,0,1,20,76.52729797064916,0
37.282967830022116,2.6611346063636407,1007,0.33992020385445487,815,0,0,6,26,79.14216104663136,0
72.55799098060322,5.225496821928591,1017,0.40252832934041943,1578,0,0,4,17,64.71214074747799,0
26.19620810349586,8.793424001155326,1008,0.47964167177660777,1033,0,0,4,25,60.84480026854455,0
54.3297941517811,2.2839336019251606,1026,0.5450440571364479,1050,0,0,7,32,45.10158679117957,0
18.26867213132299,11.245915305003336,1076,0.4979936029948346,82,0,0,6,22,8.023949099308851,0
0.3432586343170101,6.059263140510709,1083,0.5456695207630156,53,0,0,2,20,56.918802880792676,0
63.26950604493456,3.524988311251846,1014,0.35643128908468025,844,0,0,7,23,76.60603904316672,0
14.287767929765295,6.0628670544425916,1069,0.4338463406539168,365,0,0,4,20,57.28615658599221,0
35.96896396064326,6.3728545347302905,1027,0.46792608758136606,586,0,0,8,20,90.84048905135838,0
78.02959733717822,19.541061561188833,1053,0.4411648850728186,1689,0,0,5,19,19.577815460193506,0
17.416211024557704,5.721418612536235,1058,0.3976485861248531,644,0,0,7,23,95.68010689909477,0
75.11463458994153,3.1940793401471375,1047,0.5644280930272914,401,1,0,5,28,38.336530561045464,0
74.51918611214978,3.2491690394269446,1008,0.5717944675497623,1812,0,0,7,23,61.02190387442192,0
46.28813161175491,14.504675399068914,1012,0.7050029267686663,1467,0,0,4,24,63.292707483893835,0
69.96003603526626,15.83386627846705,1097,0.4383991885672829,1066,1,0,4,17,95.66914006424587,0
71.72409677943492,8.635968770221407,1075,0.45580170938219805,1962,0,0,2,25,55.86273603463,0
16.230350965982453,23.13141527090399,1093,0.6349765557697189,1745,0,0,1,27,77.22381707479897,0
20.63777491070702,11.510730099938002,1019,0.4139407478107231,1192,0,0,4,27,34.59419604616262,0
105.56834553526814,3.592163150006426,1072,0.45531935398173784,222,0,0,5,19,95.14625408372886,0
10.430945050924677,6.609016355398671,1068,0.5422666815006861,79,0,0,6,23,90.46544452987247,0
29.411625927347465,16.36279490909629,1077,0.5818762178656145,116,0,0,3,24,108.7653727446447,0
41.24918750620169,19.60465153298454,1017,0.3966704369339974,111,0,0,2,22,23.36860225783392,0
20.433811978372102,11.803055521503765,1014,0.47774370673414185,1229,0,0,4,24,72.86277960929726,0
26.731801861928265,18.100844781248412,1020,0.5105369146003312,1638,1,0,2,21,46.703569602374145,0
64.17792447239128,3.3664131230200542,1015,0.5273688520863655,818,0,0,9,16,54.29377161020038,0
45.97162513441088,17.910385471972923,1073,0.5092155826540667,1406,0,0,3,18,56.32511632016919,0
106.5855770363159,4.605301193234287,1035,0.5578277803837491,813,0,0,1,14,78.18877139781561,0
43.4951884933357,22.096202309751128,1039,0.5576982306551026,436,0,0,2,19,54.452126114623596,0
16.30414847373867,18.22993800036174,1031,0.5496959193950995,227,0,0,4,15,4.32183791929107,0
-21.553410960791098,5.227790095887444,1075,0.44489239625535326,1980,0,0,3,25,48.91945408671017,0
-9.103114531355068,16.273740295726,1037,0.4191314468583478,1214,0,0,9,18,35.770011748740245,0
29.540472560066043,23.033444112935072,1022,0.620126604321065,646,0,0,4,16,97.6990844343708,0
66.76085848765457,16.634665429129374,1035,0.53121374663643,1547,0,0,3,23,44.108110018210795,0
108.59321594817723,15.496652841214031,1019,0.4490682527311708,1414,0,0,7,24,39.53554123724967,0
70.62280265379513,5.988524582067655,1070,0.3609362277406082,1785,0,0,8,16,49.749190502034004,0
65.58039542723517,13.02482993415948,1079,0.3220324558542449,561,0,0,4,25,48.66229340093562,0
49.372952181075554,13.672988413678397,1017,0.6077223241623014,560,0,0,6,17,64.897909441234,0
70.93709817617082,18.620674527807644,1032,0.4612887310840556,761,0,0,7,15,-3.962919532291174,0
3.6483077778069415,5.211685196044498,1031,0.5797554500464766,1757,0,0,5,26,54.141033838757075,0
21.932111037127225,6.215572258367201,1023,0.6309552436916651,1648,0,0,1,16,18.69213257296682,0
65.17206297418397,9.321788012926845,1071,0.6318536877265041,1969,0,0,7,19,32.07269039303077,0
24.470747579553052,0.8819250389652993,1070,0.4477366664750969,605,0,0,5,18,23.206916882648287,0
28.793222960379534,12.839200935969705,1049,0.7007770021090051,802,0,0,5,14,70.13414474998417,0
31.88423206289136,23.878799666926604,1087,0.5239228426906026,1921,0,0,1,12,80.66499895349389,0
62.88022468405203,23.010830513400748,1068,0.6857903771129089,905,0,0,1,23,71.27024621351232,0
31.94166674194469,19.013181691314593,1030,0.37939414113520303,502,0,0,1,23,75.60239325153339,0
68.24801499032569,22.31912581873224,1043,0.5753923021566737,83,0,0,8,28,85.38508084156409,0
64.14405071407987,15.473204107553832,1018,0.4011341014509642,1068,0,0,9,20,46.832974860357254,0
88.591464109866,11.296589223370699,1040,0.5816523594545926,655,0,0,7,24,32.56246677612538,0
73.71115688155135,22.104708385291246,1005,0.45094039779314427,200,0,0,9,22,78.442716597072,0
61.974083430562125,0.10276218806648707,1048,0.43599605235537475,1029,0,0,4,35,87.17719031507323,0
44.92176685002126,6.764423004467756,1088,0.4840522256192839,479,0,0,1,17,13.707299275087543,0
34.60410906459812,23.130423598615415,1051,0.3566852856291583,1654,0,0,2,21,7.330945492616017,0
77.88229954372446,4.207720281086379,1079,0.37649539326603326,150,0,0,1,18,74.44273598108373,0
36.49961426012559,14.070428236638435,1089,0.34361594401807016,1425,0,0,3,23,73.61383336398896,0
29.079073162514877,10.231672003303554,1015,0.3172855883244693,1197,0,0,9,17,80.05504894970699,0
37.477088540317034,17.50204735508195,1055,0.47645232427928197,1692,1,0,3,25,96.40391025164018,0
52.28016174237234,4.304480622349245,1051,0.39557093669248006,1191,0,0,4,25,29.150839872749355,0
31.80489835352781,2.6578348845884543,1021,0.3003933107983281,1500,0,1,8,12,98.2040655444053,0
53.843132447323676,1.3188828928470384,1009,0.4196963850114661,1485,0,0,6,15,82.47760661520456,0
80.28415365787906,8.272155384301147,1004,0.4519853393617785,1040,0,0,4,11,56.87193672763851,0
24.606970956230644,22.778330134282232,1088,0.6247356001686364,979,0,0,5,30,35.54770658766884,0
39.6873044146967,11.963765448825942,1053,0.44317039805165237,1300,0,0,9,28,36.305655613802756,0
73.2390216028801,5.0500916097964375,1070,0.628594271870788,546,0,0,3,28,47.30431672775477,0
67.5849740117835,7.824562854671638,1062,0.35797985785596653,1756,0,0,2,22,77.2322152667911,0
35.281632979200424,19.88788330690607,1084,0.558139911223753,1611,0,0,5,23,60.65087259718641,0
17.55355989156815,23.22353022558741,1021,0.42783499059956526,833,0,0,8,33,37.02851530181175,0
41.64881097176318,15.628041339050013,1031,0.553484488827382,402,0,0,1,22,60.31914111659519,0
52.97996916287678,0.440367880167182,1018,0.4894655454110463,1004,0,0,3,18,41.064861150456665,0
127.50720980499702,22.35311326250288,1051,0.4908551462170096,694,0,0,9,27,31.4637050070243,0
82.9633055596157,11.233460707091147,1012,0.41514626594162635,152,0,0,5,21,19.86421923444137,0
-10.77423619334131,6.045798368818116,1086,0.5945663064567008,1984,0,0,7,24,46.70380013481251,0
44.76056162955116,11.04914101022346,1015,0.6022743732190932,1828,0,0,6,17,91.33938828448436,0
72.78500112548366,18.3658397486582,1091,0.47662518638286755,121,0,0,3,25,34.68978246505862,0
59.697415626006865,6.686044148329575,1049,0.36611025096895794,924,0,0,9,21,57.53523866609043,0
61.02531231621806,11.40353232376518,1060,0.47979662017164376,482,0,0,9,18,-9.534143385664464,0
47.51906764944804,10.390730908689655,1084,0.4615605135279336,1967,0,0,1,20,68.6437497339152,0
13.695184910573445,8.48971806671768,1066,0.39485633651275426,566,0,0,2,18,53.04086445895263,0
47.34367356250962,12.175644016311573,1073,0.2784462621113401,607,0,0,6,16,56.16693439444286,0
41.28675553966552,12.806990105438821,1063,0.5882498094600335,1741,0,0,4,19,81.8242517900618,0
60.27013503468864,12.700562369917607,1049,0.582370135752044,1962,0,0,1,17,67.24162160168424,0
36.56367065204125,2.717419014029221,1013,0.663566545881802,142,0,0,4,19,65.61507430630957,0
73.19719959997278,2.602646826030285,1026,0.5752812261230134,1958,0,0,1,25,27.53847563132149,0
36.600708595561805,22.648490079521196,1012,0.3957735564487096,1415,0,0,1,25,48.37274328885853,0
26.900803068240748,0.6230644404941028,1005,0.46607607039069426,278,0,0,4,28,30.32607304898903,0
44.38009070536097,8.756822623689871,1047,0.3829421636335877,1246,0,1,1,15,41.11865458633936,0
-21.607896105870182,1.182724834745878,1037,0.4515361786264273,153,0,0,5,28,56.63519233529642,0
49.00924208841318,22.239407220802683,1041,0.49522953675437353,688,0,0,7,17,28.95070880283004,0
68.2740655716054,1.7219511414171293,1028,0.605907621562589,685,0,0,4,15,55.01907030636745,0
118.17304161340645,0.5759026992017526,1010,0.5473142490309099,1457,0,0,1,15,10.577315681770976,0
31.406836152383672,11.007083698355181,1090,0.44893520263761305,1137,0,0,3,15,78.76048205794493,0
67.09301840696611,17.59691531887144,1062,0.6170544786583346,1917,1,0,5,19,78.26275873593866,0
96.53455926567568,20.496019763912855,1097,0.3378719252943416,1394,0,0,3,24,86.87113197781741,0
20.222659798135314,10.551876776894174,1046,0.3960044475463097,1239,0,0,9,20,60.73290063768267,0
43.295824842891825,17.17367125135373,1034,0.7264832748515263,1242,0,0,9,19,52.45887612313903,0
55.28569467508077,23.214110940598843,1092,0.4534758693463039,690,0,0,2,26,95.7246839793744,0
80.88321667781122,0.7899304478681684,1090,0.5897277353458931,555,0,0,7,18,81.79560657469057,0
76.10203192066263,8.99645454712331,1020,0.6221661583278882,957,0,0,5,20,85.51734747520574,0
72.70366039960946,21.680184328963072,1019,0.6206369874993871,1817,0,0,8,17,126.39428552258794,0
53.88104020111456,15.482028084715914,1005,0.4905056626082574,788,0,0,6,14,68.45376606815961,0
58.02426166694184,8.456313883872227,1028,0.46546632293742185,331,0,0,5,22,61.967890247124096,0
101.6922415293875,7.856292993576399,1016,0.5148105891334096,46,0,0,3,18,85.96613419888322,0
29.75197943628343,19.26115928146991,1091,0.47352108055893927,1350,0,0,8,28,50.693281176004504,0
43.40984336487464,9.01822434729511,1045,0.37797008448804453,1259,0,0,4,20,40.134702772693416,0
34.62877277969919,3.3845949264080577,1047,0.6831727995185795,1716,0,0,7,23,43.99001891002085,0
1.5931580636977642,13.953237488076269,1046,0.4442094764845602,87,0,0,5,19,41.22347059823128,0
94.32590243165785,23.527729745467823,1040,0.38333713300713895,188,0,0,1,16,75.54648561779058,0
8.49977669085169,5.652346837359908,1062,0.5752901805931296,580,0,0,7,15,56.67859968614851,0
11.920085103599028,9.360918663703323,1030,0.6444598465128943,113,0,0,3,22,35.97771803023814,0
81.1513655305795,0.5501177555912866,1067,0.4547286684347049,38,0,0,6,19,73.51871034367937,0
24.62980686517661,0.23453355406754994,1045,0.3839317148902289,1780,0,0,6,16,40.87140355612753,0
75.6004693202044,5.824112407963309,1000,0.569801006266816,509,0,0,7,18,50.769562502486146,0
28.93840718367943,11.234017444503522,1034,0.48404051729906716,1161,0,0,1,18,50.38253735339813,0
58.76446526356396,18.596646448719643,1011,0.4643313105177479,874,0,0,1,19,70.96754793907107,0
102.22824459790972,22.426936482306754,1004,0.5134399208173525,270,0,0,2,17,59.06726527758691,0
66.55657915466462,19.515628823700254,1091,0.7212529177923591,1935,0,0,2,22,72.8653403478166,0
34.727185840652915,9.250180274079463,1062,0.6353956800545403,963,0,0,7,24,93.65518687982059,0
20.89627218861069,0.48598511496221075,1045,0.5017214930452968,560,0,0,1,20,96.13365753301534,0
63.401108324274325,1.95659354228607,1091,0.6482428337109354,81,0,0,6,21,7.599096239513784,0
46.78205702567175,12.585011679728561,1061,0.5038633959071331,732,0,0,7,20,46.21794853270643,0
47.73003187022509,22.44821475352573,1079,0.39944502195007514,287,0,0,1,19,39.04671252129245,0
42.31157527245283,17.27612307241176,1043,0.6016093956911959,1198,0,0,3,19,90.59327620683148,0
54.819498210593494,16.58825146985815,1027,0.26616079485581634,412,1,0,7,26,58.60539560962891,0
21.813044982381253,19.032305397104764,1042,0.5162826081144907,1193,0,0,6,23,89.82931838201927,0
19.118854754537853,10.670534381666421,1001,0.3612149148169775,1347,0,1,8,24,35.57676782465181,0
6.798473522171172,0.7147388957021024,1058,0.5035056863550782,334,0,0,2,15,19.828658372558593,0
6.912384052156469,2.6651132950055594,1068,0.3722573735589889,1168,0,1,2,19,16.320501502653677,0
-12.170655450879948,14.469512146713768,1073,0.38585942251694094,623,0,0,1,23,58.532879822444464,0
52.484977115542996,17.450225501381667,1073,0.49404965609890433,1161,0,0,9,15,105.04094653169065,0
61.20045679134195,13.727584448256303,1025,0.571856337761405,835,0,0,6,21,39.89282498155593,0
-22.727207808188254,0.2300553634654694,1078,0.532452955329687,1990,0,0,2,18,43.02351073670934,0
96.76367553490681,15.209033842154662,1043,0.5275628816219986,1144,0,0,8,22,94.21493073805028,0
76.90391996099706,23.156750385727193,1027,0.6426227534898039,892,0,0,4,20,17.249059757457417,0
-6.00101760411826,20.660198474339417,1026,0.5740255733138843,800,0,0,6,22,15.708359140982836,0
100.92871339128023,3.596518094047065,1089,0.592010315191141,1979,1,0,9,23,20.67532046154146,0
17.56830378775213,20.151105301655807,1062,0.49599100751277386,775,0,0,1,11,82.71654947111233,0
20.64234830034037,8.30708496171811,1032,0.4325277550491965,341,0,0,3,16,53.61960552653257,0
10.610944101581815,17.02507032743734,1019,0.43822994160634293,519,0,0,9,22,26.627702701698446,0
77.11804523258586,0.4633060012287995,1002,0.27603800835674186,49,0,0,7,17,61.117082576003064,0
22.651480935382924,13.645972336559947,1033,0.4894627871366883,446,0,0,9,31,53.483777386670205,0
82.76320351947278,6.766999851423491,1086,0.4396432740203713,328,0,0,6,24,91.79815423932025,0
67.689176940722,11.565389550490549,1025,0.35949922516551247,1480,0,0,2,15,89.56652555319613,0
34.10719388698884,3.784528129755535,1091,0.51527069750151,49,0,0,5,24,40.29535116302944,0
48.9630728046859,6.762851918509408,1037,0.38292753718290695,315,0,0,4,31,25.262586123494884,0
84.69744954782719,9.41175972578949,1093,0.537659027668473,747,0,0,9,23,77.68330511907746,0
-2.1827573269683427,4.37589030132171,1022,0.36921619711276754,1932,0,0,9,13,83.04586207632826,0
